Date,Sentiment,Tweet,Uni
14/2/2020 3:32,4,SW - sit th men th women follow day miac championship minneapoli MN mcclay place th freestyl pace cardin men shefchik break second school record day pace smu women ,3
14/2/2020 3:29,4,saint lead end third quarter clair dingu lead saint point smu CU # saintsstrong ,3
14/2/2020 3:21,4,So glad I stop ,3
14/2/2020 3:14,4,valentin  is day use peak smu confess submiss + day lead mostli guy shitpost friend mani wholesom declar some creepi love confess post ,3
14/2/2020 3:13,4,insidectsport huski stumbl smu ,3
14/2/2020 3:07,0,A shot from day one In new mexico # ponyupdalla x # smu ,3
14/2/2020 3:07,0,It exce smu term violat group violat also knew send messag shut program even announc alleg didnt realli matter ,3
14/2/2020 2:55,0,for scriptur miss smu gen Ex lev deut - rom - act - Go bed deadbeat ,3
14/2/2020 2:50,4,/ templ ralli victori last two game come back win tulan - wednesday top smu home - OT last saturday cont # tumbb # novan ,3
14/2/2020 2:49,4,simpli hold massiv lead smu cincinnati wouldv put us tourney question ,3
14/2/2020 2:46,0,should beaten uga smu ,3
14/2/2020 2:43,4,hey candac thank come smu today the question I want ask need go class how naughti dog incorpor write narr dev process what pipelin hire like writer ,3
14/2/2020 2:42,4,By virtu cinci  is win memphi tonight smu retain No spot aac stand they  are full game memphi wichita state finish top ensur aac tournament bye quarterfin everyon els need win day ,3
14/2/2020 2:38,4,nah person idc I call select cheat didnt care pat smu usc bond clemen arod etc Id agre phoni trash apolog today they dont care apolog I also dont care Im not apolog ,3
14/2/2020 2:38,0,first  is not `` debt '' -  is `` unit state '' debt the `` bank '' not `` loan us money '' promissori note 'negoti instrument ' author signatur asset `` they ''  not show peopl allow `` '' claim short # smu ,3
14/2/2020 2:36,0,the result wrong lot thing still go right uconn men takeaway loss smu ,3
14/2/2020 2:34,4,At end first quarter saint point dedonati dingu lead saint point smu CU # saintsstrong ,3
14/2/2020 2:32,4,I loeb U guy smu ,3
14/2/2020 2:30,4,updat girl told gift weve known two week run staybecaus she abasolut smu trust fund chick ,3
14/2/2020 2:30,4,buffalo take WR speedster julian booth smu round three # panchopow ,3
14/2/2020 2:21,0,evil ,3
14/2/2020 2:21,0,sorri but # astro deserv worst done smu footbal just way mani peopl involv like one player said `` they didnt put gun head '' ,3
14/2/2020 2:19,4,hoosier beat smu ncaa tourney Im watch game buddi rock dalla ,3
14/2/2020 2:16,4,happi valentin  is day jiro I lesbian ,3
14/2/2020 2:16,0,you  are bank current aac stay + year rememb memphi smu horribl that happen go good win ,3
14/2/2020 2:15,4,goodmorn happi valentin day bro day love  are mine ,3
14/2/2020 2:13,4,you can not stop ME ,3
14/2/2020 2:13,4,wa first thing I found smu ,3
14/2/2020 2:12,4,you love MY accent wbk ,3
14/2/2020 2:09,4,what song earli must play next week kickblackmak request ,3
14/2/2020 2:08,4,big play trey ,3
14/2/2020 1:58,0,someon point major infract past yr alon overal not basketbal I understood correctli exce smu oopsi ,3
14/2/2020 1:54,4,thank spend time pirat coach past two day # ballcoach # thsca ,3
14/2/2020 1:51,0,thi entir Of cours astro mess they given smu type treatment took decad recov ,3
14/2/2020 1:45,4,edh intervars competit inform tabl ,3
14/2/2020 1:44,4,for inform appli pleas visit one tabl today ,3
14/2/2020 1:42,0,show case busi creativ year  is edh intervars competit there categori categori busi idea categori exist busi technolog categori exist busi social impact categori exist busi gener ,3
14/2/2020 1:41,4,smu host week  is meet week saturday texa AM preview # ponyup | # whateverittak ,3
14/2/2020 1:40,4,edh entrepreneur intervars competit categori ,3
14/2/2020 1:40,0,it not believ memphi cinci smu top aac team  not `` home home '' ,3
14/2/2020 1:40,4,edh entrepreneur intervars competit categori ,3
14/2/2020 1:40,4,edh entrepreneur intervars competit categori ,3
14/2/2020 1:39,4,intervars entrepreneur competit categori ,3
14/2/2020 1:32,4,Do work smu It would never surviv make homebut Im sure hed tell good ,3
14/2/2020 1:31,4,read learn ,3
14/2/2020 1:28,0,I feel like lot like smu footbal they team got caught got penalti everyon els dont think minut team didnt particip ,3
14/2/2020 1:25,4,she  is basic like typic woman I imagin smu guarante horribl soror she  is texan dubya ,3
14/2/2020 1:23,4,I love much ,3
14/2/2020 1:20,4,fit share state smu ,3
14/2/2020 1:20,4,such beauti gener event led smu  is african nova scotian student associ anssa eve host faculti rachel zellar th th ,3
14/2/2020 1:19,0,# ncaabasketbal # uconn vs # smu # picrecap boneal | ethanchargoi fade-away # dirkish # ponyup ,3
14/2/2020 1:19,0,becaus I foul back robin I not versu smu game saturday We not abl go recept prior game If ticket transfer ill give anyon use Im go check ,3
14/2/2020 1:13,0,hurri ticket left sat morn feb # kelloggsymposium # kelloggdfw smu cox execut educ ,3
14/2/2020 1:06,0,under ticket # soldout # kelloggdfw # kelloggsymposium thi sat/ # smucox smu cox execut educ ,3
14/2/2020 1:01,4,first three smu run person record sub -second time whitney william jordana scott annett bolomboy ,3
14/2/2020 0:59,4,I love much babi ,3
14/2/2020 0:58,4,epic-length articl way # nfldraft prospect aac west divis So much talent On board hype houston OT josh jone tulan WR darnel mooney smu edg delonta scott navi  is malcolm perri posit surpris # nfldraft ,3
14/2/2020 0:54,4,wa game A student # themob wear one week ago ,3
14/2/2020 0:51,0,I saw someon wear tripl D jersey shane beuchel number ,3
14/2/2020 0:50,0,what teach engag fair imparti hire practic dalla not sole hire fellow mba croni smu other qualifi ,3
14/2/2020 0:48,4,hope hick went smu I live next smu year past summer move suburb ,3
14/2/2020 0:44,0,she went smu ,3
14/2/2020 0:43,0,have dalla jersey gone sale yet anywher ask friend ,3
14/2/2020 0:42,4,let go make smu proud ,3
14/2/2020 0:37,4,proud man everyth accomplish time kati taylor smu good luck man go big thing ,3
14/2/2020 0:36,0,smu take No houston saturday moodi pm CT preview # ponyup x # moodymag ,3
14/2/2020 0:36,4,So I mean not brag distribut I couldnt prouder fashion media student ,3
14/2/2020 0:31,0,I got rid la fit fit connect nearest one ghetto It need warm go smu ,3
14/2/2020 0:30,0,the prioriti deadlin submit applic right around corner dont miss chanc submit applic free ,3
14/2/2020 0:25,4,lol conveni forget jeffri quinon avail smu tulsa ,3
14/2/2020 0:23,4,huh whi are the guy IN smu decent look ,3
14/2/2020 0:20,4,gon na miss see stellar play defens backfield but I know great thing ahead thank mustang ,3
14/2/2020 0:16,4,thank noona ,3
14/2/2020 0:15,4,thank noona ,3
14/2/2020 0:10,4,the smu death penalti model seem apropo treacheri ,3
14/2/2020 0:10,0,coach hurley made trip canada lose smu texa night drop - confer play season what guy fix ya ,3
14/2/2020 0:07,4,coach hurley made trip canada play smu texa night what guy ,3
14/2/2020 0:04,4,happi heart  is day everyon ,3
14/2/2020 0:02,4,valentin  is day ,3
13/2/2020 23:57,4,xavier jone smu RB | nfl draft profil upsid jone speed burn He run direct line not lot sideway movement when get sideway via # nfldraft # nfldraft # nfl # nfldraftinsid # sportstalklin ,3
13/2/2020 23:52,4,thi realli cool ,3
13/2/2020 23:48,0,throwback thursday I ran smu summer # ponyup ,3
13/2/2020 23:47,0,aoun `` the way countri stand feet reform state fight corrupt We alreadi know institut cost state penni know mani employe state know smu `` ,3
13/2/2020 23:46,0,No team No team alleg league-wid onli cheat uh/smu/tt/astro texa drink water eh ,3
13/2/2020 23:45,4,the event still go embrey smu campu free chick-fil-a ,3
13/2/2020 23:42,4,happi birthday smu  is enjoy day ,3
13/2/2020 23:38,4,are fan run fan kinvara X dunkin sale $ ,3
13/2/2020 23:34,4,ryan bauerl alli murphi smu fast food firm ,3
13/2/2020 23:27,4,gaslight like mf ,3
13/2/2020 23:21,4,time smu start new ownership player ,3
13/2/2020 23:15,4,thank everyon attend inform session smu what great way kick # followthepaw tour # smu # gamedev # tlou ,3
13/2/2020 23:13,4,alex dunlap trashman talk earli # fantasyfootbal expert mock draft alex took part siriusxm also break WR prospect KJ hill ohio state jame proch smu ,3
13/2/2020 23:13,4,been awhil back the get first look season smu night # hbsport ,3
13/2/2020 23:11,0,it ``  are look '' thing right No timelin but schedul famu toledo uab tulan smu cinci ecu  not matter ,3
13/2/2020 23:09,4,tweet day # smu # ponyupdalla ,3
13/2/2020 23:09,0,thi  not even one case systemat plan adjust along way lucki  not involv otherwis  would get wors ,3
13/2/2020 23:07,4,had fun catch former -time player year nic moor @ sirsicn spoke play play oversea franc like year  is team free read # ponyup # moodymag ,3
13/2/2020 23:01,4,happi valentin day everyon I hope yall will enjoy IT with your famili and friend love lot ,3
13/2/2020 23:00,4,whi twitter could listen podcast I great show morn talk trend DC leader audio digit ,3
13/2/2020 22:55,4,paul total pro I walk work one day hustl opinion bu strike I gave sound byte immedi ask leroy blugh un-hir smu ,3
13/2/2020 22:52,4,yall watch Im lester We cant wait watch tiger play smu soon ,3
13/2/2020 22:49,4,If havent alreadi tune autopresspodcast featur IT they discuss end smu_golf love titosvodka_rd wear ,3
13/2/2020 22:45,4,ha rob manfr even done jobfor one daynot blackout drunk At point reinstat rose give asterisk ol ' smu `` death penalti '' ,3
13/2/2020 22:43,4,it gronk time dsf monster hydro give away race pass vip tix meet enter chanc win follow us tag friend subscrib mail list # mhsb # blitzdalla # smu ,3
13/2/2020 22:43,4,congratul smu board truste smu cox execut board member gerald alley mba induct arkansa busi hall fame feb # allyforbusi # allyforlif ,3
13/2/2020 22:42,4,We recap wednesday night  is action No # houston # smu # templ # tulsa notch win We also look tonight  is contest # memphi # cincinnati # wichitast # ucf plu basebal # americanpowr live ,3
13/2/2020 22:41,4,kelvin sampson describ smu  is kendric davi `` He  is dynam not mani point guard get assist point game A lot get either  is good enough hi impact team word I think dynam He  is good '' ,3
13/2/2020 22:36,4,Im omw smu dont worri ima make bitch clean w/ ha mouth ,3
13/2/2020 22:35,0,Ca  not ask true freshman circumst not long thereaft texa replac QB case mccoy wtf gilbert transfer smu end th round pick ram mack brown era post vinc colt smh ,3
13/2/2020 22:35,4,tulan get wichita state sunday smu nyx wednesday the winnabl game probabl ucf ,3
13/2/2020 22:33,4,We work w/ monster hydro give away race pass vip tix meet greet enter chanc win follow us tag friend subscrib mail list # mhsb # blitzdalla # smu ,3
13/2/2020 22:31,4,If ever team earn ol ' smu death penalti ,3
13/2/2020 22:23,4,what asset got return morri love move # knickstap # slatt ,3
13/2/2020 22:23,4,open hous prospect student happen saturday februari th - spread word ,3
13/2/2020 22:21,4,she degre smu power job plu she gorgeou you sound jealou # trump her makeup alway look perfect ,3
13/2/2020 22:20,0,ill scream ,3
13/2/2020 22:14,4,the polit malnutrit next # id speaker seri all welcom feb talk # oneworld # artswithimpact ,3
13/2/2020 22:03,0,/ april they present $ honorarium must elig receiv payment thorough smu payrol applic due march - hour resid take place march april # meadowsmuseum # arthistori ,3
13/2/2020 22:03,4,/ smu student appli excit opportun meadow museum deadlin march st the meadow museum thrill launch poet-in-resid program current enrol smu student ,3
13/2/2020 22:00,4,A big thank amaz staff creat high-qual paper flower bouquet craft line high standard # paperflowerbouquetcraft # coolpapercraft ,3
13/2/2020 21:59,4,work smu ,3
13/2/2020 21:55,4,here  is daija moore-evan owl comeback smu ,3
13/2/2020 21:54,0,heat ,3
13/2/2020 21:54,4,On cold streak auburn ml/ louisvil ML wvu ml/ chattanooga ML smu vs uconn o/chat ML B cornic + mia/bc H u+uncg ML louisvil ML live wofford ml/ chattanooga ML record - ,3
13/2/2020 21:52,4,happi birthday jaehyun rper ,3
13/2/2020 21:50,4,happi birthday ,3
13/2/2020 21:49,0,today ive heard back internship smu univers tennesse kansa state univers ohio state univers # blessedinabund ,3
13/2/2020 21:46,4,# HC alumni rep dunk OF the night smu forward isiaha mike poster the defend IN their win over uconn wednesday tag A baller who you 'D bang ON repost ,3
13/2/2020 21:45,4,andr ware said game smu `` good job take away short throw '' kept throw deep second half ,3
13/2/2020 21:38,4,physic phd student smu peopl ,3
13/2/2020 21:36,4,mockingbird lane near smu ,3
13/2/2020 21:33,4,negatori smu roadi next day make drive houston kinda tough well round rock tournament weekend though ,3
13/2/2020 21:28,0,work us student footbal equip current hire # ponyupdalla ,3
13/2/2020 21:23,4,feb smu caruth auditorium fabul music pm preconcert forum pm tix $ - $ ,3
13/2/2020 21:21,4,smu footbal pro day take place march pm ,3
13/2/2020 21:17,4,the point game brandon walker mention happen houston beat smu - the LA time describ second time smu receiv death penalti ,3
13/2/2020 21:17,0,and texa beaten domin nebraska defens best nation although close and gg five arm translat transfer smu fizzl put career horribl time UT footbal I think ill take colt kid hadnt play ,3
13/2/2020 21:14,4,all bitch think cuf I stg I aint fuck enough My nut hangin Im slut shamin let see first smu ,3
13/2/2020 21:05,4,bitchass scott linehan perman name nowand I think B walk refer ware houston team beat smu - ,3
13/2/2020 21:05,0,To explor dalla smustyl need ,3
13/2/2020 21:04,4,shape A citi An even john spark byron harri traci rowlett doug fox moder host jone collect friend smu librari record februari meadow museum ,3
13/2/2020 21:01,4,the latinx student allianc present latinxpress An event bring latinx commun smu commun togeth educ celebr divers cultur latin america when februari PM In pavilion get ticket now ,3
13/2/2020 20:57,4,smu beauti I rememb doubl natl averag women major engin ,3
13/2/2020 20:55,4,I would say professor the guildhal smu  are talk workplac definit they incred support toward weird latino penchant extens cuss ,3
13/2/2020 20:51,4,tonight see # th intro thi acclaim documentari delv racial inequ US prison system # ahm ,3
13/2/2020 20:50,0,our certif ethic complianc program two week away regist hear two genius @ jonesday jay johnson shamoil shipchandl discuss case studi two idiot the respons goe wrong | # rowlingctrev ,3
13/2/2020 20:49,4,the undef mustang join road trip lsu tulan weekend preview # ponyup ,3
13/2/2020 20:47,4,thi girl excit send letter shirt wear colleg wednesday # limitless ,3
13/2/2020 20:41,4,the intern acclaim escher string quartet perform meadow tonight caruth auditorium pm come listen night chamber music masterwork # smumeadow # smumus ,3
13/2/2020 20:39,4,went recent uconn footbal game smu nice time alum even hit outdoor pool ,3
13/2/2020 20:37,4,for subscrib interest # smu pro day inform read # ponyup # ponyupdalla ,3
13/2/2020 20:36,0,call # paper contribut intern journal co-op account manag ijcam summer special issu # social # environment # sdg # perform # report # cooper ,3
13/2/2020 20:32,0,the disrespect isiaha mike tell peopl bigger wipe feet rug enter hous # smu # ponyup ,3
13/2/2020 20:31,0,rememb laughabl press confer caus smu get death penalti ncaa footbal the houston astro bad today # banthehoustonastrosfrombaseballforlif ,3
13/2/2020 20:29,0,I think mlb give astro death penalti season - ceas basebal oper immedi jan like ncaa smu footbal `` No game noth If pay player collect check ,3
13/2/2020 20:26,4,good time smu ,3
13/2/2020 20:23,0,fax sux ,3
13/2/2020 20:20,0,the result wrong lot thing still go right uconn men takeaway loss smu hartford courant ,3
13/2/2020 20:07,4,We wonder class visit perenni fabric morn We learn fiber yarn weav fabric # smudesign ,3
13/2/2020 20:04,0,the centr open break catch get ahead work were help ,3
13/2/2020 20:02,4,call student thi weekend host annual start point entrepreneurship confer regist # startingpoint # studententrepreneur ,3
13/2/2020 19:56,0,that gay ,3
13/2/2020 19:54,0,If talent mean higher rate player come high school sure ye month ago beat bearcat sinc  have lost home smu usf got blast tulsa lost wichita state UC nd confer where memphi ,3
13/2/2020 19:54,0,I know henri smart kid find way micheal dell bill gate steve job person Im unintent perpetu student ive school AM smu local jc sinc I dont see differ I got I put ,3
13/2/2020 19:54,4,were fort worth former smu player ryan becker train upcom nfl draft ,3
13/2/2020 19:51,0,A team texa caught cheat gee smu st centuri ban playoff yr ,3
13/2/2020 19:51,0,current rebuild brightspac grade book one faculti member If  have run problem help get thing back order way need stop at- ,3
13/2/2020 19:38,0,the way rank treat aac year dont expect much UH beat smu usf could beat half team bloat big So could sever aac team the press fell love memphi season began butt hurt ,3
13/2/2020 19:37,0,I agre bagman wade got easi liter record offer kid money I wish arkansa would push envelop littl just dont pull smu ,3
13/2/2020 19:32,4,new univers ekurhuleni gauteng how mani univers gauteng alreadi Do keep go gauteng educ vut tut UP UJ wit unisa smu medunsa etc # sona ,3
13/2/2020 19:29,0,regist today smu dalla set host lgbtq+ symposium equal human right feb ,3
13/2/2020 19:28,4,that  is exactli He run sinc coach june jone smu ,3
13/2/2020 19:28,0,next smu when saturday PM where moodi dalla tv/radio espnu AM ,3
13/2/2020 19:23,4,fort worth sever player train upcom nfl draft ,3
13/2/2020 19:18,0,sever player train nfl draft ,3
13/2/2020 19:17,4,former player work hard nfl draft # smudailycampu ,3
13/2/2020 19:12,0,onli discount ticket left ,3
13/2/2020 19:04,0,yeah undergrad gpa ass isnt happen anyway smu close amaz real estat law program I  not know want make commit full time student year ,3
13/2/2020 19:03,0,colleg basketbal full card ytd -- butler - smu - umass lowel - louisville- bc/miami H under nova - aw day honestli shouldv # letscash ,3
13/2/2020 19:03,4,Im fort worth watch sever player train ahead nfl draft ,3
13/2/2020 18:57,4,hey grad well ,3
13/2/2020 18:48,4,yep vacat whole season like smu ,3
13/2/2020 18:43,4,A pair bulldog head combin defens back amik robertson @ _youngtruth ljariu sneed @ jay__sne # rustonstrong ,3
13/2/2020 18:42,4,I dont think ive seen spread kenpom adjust effici rate like smu th offens th D dont care host would love shot tire leg week ,3
13/2/2020 18:41,0,the result wrong lot thing still go right uconn men takeaway loss smu sponsor ,3
13/2/2020 18:39,4,isa duffi nyfw queen check instagram pic quot brandon maxwel show ,3
13/2/2020 18:34,4,baylor RB smu WR media day ,3
13/2/2020 18:33,4,He could  not stop check point smu  is - win uconn # ponyup ,3
13/2/2020 18:31,4,brooklyn dom go basketbal game smu incred comeback ,3
13/2/2020 18:31,0,that shit smu smell bad month ,3
13/2/2020 18:30,0,the astro deserv death penalti ala smu footbal ,3
13/2/2020 18:29,0,I dont know mlb equival smu death penalti sure appli ,3
13/2/2020 18:22,0,We love miss best endeavour # happyradioday ,3
13/2/2020 18:18,0,last summer # historymajor heather smith studi ancient egyptian histori museolog museo egizio turin she person examin three coptic embroid textil use photogrammetri render D imag faienc scarab ,3
13/2/2020 18:14,4,bought smu - ill take push ,3
13/2/2020 18:11,0,for bump road that lead somewher not momentum-stop back-to-square-on kind defeat takeaway encourag night dalla ,3
13/2/2020 18:09,0,not disgagre texa isnt one competit recruit state colleg footbal act like smu rice reason silli AM houston texa tech UT sure ,3
13/2/2020 18:08,4,offens lineman keith ismael @ _kix repres indi # goaztec ,3
13/2/2020 18:03,0, is almost weekend drop flyer tomorrow # explor # unt # uta # utd # pqc # baylor # dtx # dalla # dallasev # dallasparti # arlington # dallastx # dallasnightlif # dallastexa # tjc # dallasnight # dallastx # smu # twerk # woahchalleng # deepellum # uptowndalla # slatt ,3
13/2/2020 18:02,4,the invite - defens back rodney clemon @ rodneyclemons_ - wide receiv jame proch @ jamesproch # ponyupdalla ,3
13/2/2020 18:00,4,valuechampion student interview seri shreya krishnaswami smu ,3
13/2/2020 17:55,0,uconn men cant overcom road block smu lose - hartford courant ,3
13/2/2020 17:54,4,wvu H UN bama OV wizard + laker - blazer + hawk - buck + rutger + smu H UN ,3
13/2/2020 17:54,0,smu use powerhous sanction come back baylor tcu texa texa tech texa AM almost alway relev ,3
13/2/2020 17:48,4,I pathologist nhl Dr georg mukhari lab I speak colleagu someth We donat toiletri food smu student univers abl provid I believ babi thank info ,3
13/2/2020 17:47,4,perfect couldnt happier trump administr hope great smart beauti graduat smu # trump winnng even teach back peopl unfairli treat ,3
13/2/2020 17:45,0,fresh perform two exorc uconn men basketbal team couldnt quit complet third one smu beat uconn - wednesday night moodi coliseum hand huski seventh loss seven game mustang campu @ uconnmbb ,3
13/2/2020 17:43,4,scout report smu jame proch could patriot next slot machin + beantownbot # patriot # nfl ,3
13/2/2020 17:40,4,Id get behind good univers get full round tabl you could money ,3
13/2/2020 17:40,4,the dalla area continu one dynam datacent market countri chri crosbi ceo datacent believ dalla heart datacent commun icymi check ask ceo seri ,3
13/2/2020 17:39,4,rice smu lmao ,3
13/2/2020 17:38,0,weird night last night smu bet list last two ncaa pick delawar - unit florida atlantic/southern miss over memphis/cinci under # gamblingtwitt ,3
13/2/2020 17:38,4,# twickenham come show us youv got quiz tonight pm rollov bar tab could won # pubquiz # quiz # thursdaythought ,3
13/2/2020 17:32,0,I think endless resourc dispos texa still compet major univers state baylor texa tech houston texa AM rice smu they also havent nation contend decad beck good recruit ,3
13/2/2020 17:32,4,smu Dr denni simon civil right pilgrimag month away excit mustang attend the group visit import histor site repres import moment turn point american civil right movement group send-off ,3
13/2/2020 17:28,4,andsmu liter hope win footbal basketbal titl ever end stori ,3
13/2/2020 17:27,4,feb jame addison score point includ free throw put texa AM ahead good - win smu # gigem ,3
13/2/2020 17:25,0,dang smu could admit sure paid player didnt impact result field ,3
13/2/2020 17:18,4,check xavier jone smu he gon na steal ,3
13/2/2020 17:18,0,the depth houston astro cheat disgust buzzer trash can - not compar someon tri see sign eye etc they deserv equival smu got colleg FB death penalti - take away dp WS asterisk # astrosch ,3
13/2/2020 17:15,4,standout ryan becker train nfl draft ,3
13/2/2020 17:14,4,I abl particip campu teach-in organ smu support wet isuwet'en commun  is happen BC I  am grate organ student show took time day listen learn ,3
13/2/2020 17:14,4,congratul cynthia garza smu profil leadership award recipi garza chief convict integr unit dalla Co da offic integr part crimin justic reform north texa nationwid for inform ,3
13/2/2020 17:07,0,notorieti smu dont tell ncaa ,3
13/2/2020 17:07,4,thursday select usc - washington mythic $ wednesday result uconn + @ smu = W record -- % streak W- balanc + $ + $ ,3
13/2/2020 17:04,4,report daija moore-evan live outsid liacoru center tell us owl comeback smu ,3
13/2/2020 17:01,4,smu cafe user ask take survey help us learn  are use program ,3
13/2/2020 17:01,4,are go faith polit event smu  is campu tonight pleas post photo reaction # smucfl find share ,3
13/2/2020 16:59,0,OU loss game centuri nebraska We still say roger TD call back OR undef OU not figur one asid domin bowl win ND surviv unrank smu ,3
13/2/2020 16:55,4,the edc confer around corner host partnership confer focu collect role transform # teach # learn learn # dowhatyoudo ,3
13/2/2020 16:53,4,sourc smu safeti treveon johnson enter transfer portal ,3
13/2/2020 16:52,0,that  is lost georgia smu south florida game penni not develop go-to player that  is penni take blame loss develop one never happen I guarante ,3
13/2/2020 16:52,4,can mlb give astro organ death penalti - basebal oper kind entir season No game noth like ncaa smu footbal  is If red sox got death penalti season might end sweet relief ,3
13/2/2020 16:46,0,ive smu three year Im still constantli amaz amount peopl dont know fuck struggl like ,3
13/2/2020 16:46,4,wed ncaa nbarecap - =- unit Pt teaser butler - jazz - smu - - seton hall h - - ,3
13/2/2020 16:46,4,let baldo focu beat smu first ,3
13/2/2020 16:45,4,I  would okay smu'e oblivion ,3
13/2/2020 16:43,4,come second godbey lectur next week februari th meadow museum rsvp link recept pm lectur pm gene jerri jone great hall ,3
13/2/2020 16:41,0,they fine org worth billion+ five million son that  is not even slap wrist they wors smu didnt actual win championship ,3
13/2/2020 16:41,4,hope pleas  not say  is true I hope learn better smu ,3
13/2/2020 16:35,4,chairman tower center board hon dan branch talk experi work senat john tower legaci scholarship servic heart center # storiesfromyearr ,3
13/2/2020 16:34,4,@ sportsdaydfw | feron hunt big night lead smu hard-fought win uconn # ponyup smu uconn ,3
13/2/2020 16:33,4,out G smu best suit long-term success esp transfer portal era end desir P option year ,3
13/2/2020 16:32,4,the astro apolog pete rose everyon admit steroid use given smu death penalti ,3
13/2/2020 16:32,4,congratul appoint second five-year term presid thank everyth # dowhatyoudo ,3
13/2/2020 16:30,4,We excit expand relationship student grow network access linkedin premium career learn build connect today datasci @ smu ,3
13/2/2020 16:28,4,teach in wetsuweten sovereignti today AT noon dal - outsid grawood sub smu - atrium msvu - atrium mccain build commun welcom # wetsuwetensolidar ,3
13/2/2020 16:28,4,the astro sign steal scandal like southwest confer smu scandal everyon I think smu/astro took next level  are pay price even though other guilti got take like man ,3
13/2/2020 16:28,4,today buy someth sweet valentin support great caus all proce associ public interest law bake sale go support student stipend law student import public interest work summer ,3
13/2/2020 16:25,0,icymi We  have got updat # smu WR reggi roberson Jr bad news opposit He  is look good real good read # ponyup # ponyupdalla ,3
13/2/2020 16:22,4,love content btw ,3
13/2/2020 16:19,0,smu stat dump kendric davi edit In gm KD assist smu player either last yr apg highest avg sinc butch moor - On pace finish reg season ast would th highest one-season total smu histori # ponyup ,3
13/2/2020 16:19,4,look forward read robin metcalf lisa comeau smu tonight thank much organ make slick graphic ,3
13/2/2020 16:15,4,smu student sounak gain confid interview network chat read sounak  is stori power support # rbcfuturelaunch # trentuconnect ,3
13/2/2020 16:11,4,death penalti astro la smu ,3
13/2/2020 16:11,4,glad se SA school move St mari  is power Up esport program arena near complet # futur # game ,3
